序号,城市,时间,AQI指数,空气质量级别,首要污染物
364,徐州市,2014-08-14 22:00,67,良,PM10
365,常州市,2014-08-14 22:00,67,良,PM2.5
366,苏州市,2014-08-14 22:00,23,优,None
367,南通市,2014-08-14 22:00,30,优,None
368,连云港市,2014-08-14 22:00,65,良,PM10
369,淮安市,2014-08-14 22:00,88,良,PM2.5
370,盐城市,2014-08-14 22:00,52,良,PM2.5
371,扬州市,2014-08-14 22:00,57,良,PM10
372,镇江市,2014-08-14 22:00,55,良,PM2.5
373,泰州市,2014-08-14 22:00,40,优,None
374,宿迁市,2014-08-14 22:00,115,轻度污染,PM2.5
375,杭州市,2014-08-14 22:00,33,优,None
376,宁波市,2014-08-14 22:00,25,优,None
377,温州市,2014-08-14 22:00,39,优,None
378,嘉兴市,2014-08-14 22:00,29,优,None
379,湖州市,2014-08-14 22:00,27,优,None
380,金华市,2014-08-14 22:00,63,良,PM2.5
381,衢州市,2014-08-14 22:00,45,优,None
382,舟山市,2014-08-14 22:00,34,优,None
383,台州市,2014-08-14 22:00,36,优,None
384,丽水市,2014-08-14 22:00,28,优,None
385,绍兴市,2014-08-14 22:00,30,优,None
386,合肥市,2014-08-14 22:00,83,良,PM2.5
387,芜湖市,2014-08-14 22:00,70,良,PM2.5
388,马鞍山市,2014-08-14 22:00,64,良,PM10
389,福州市,2014-08-14 22:00,34,优,None
390,厦门市,2014-08-14 22:00,40,优,None
391,泉州市,2014-08-14 22:00,68,良,PM10
392,南昌市,2014-08-14 22:00,54,良,PM10
393,九江市,2014-08-14 22:00,57,良,PM10
394,济南市,2014-08-14 22:00,115,轻度污染,PM2.5
395,青岛市,2014-08-14 22:00,45,优,None
396,淄博市,2014-08-14 22:00,80,良,PM2.5
397,枣庄市,2014-08-14 22:00,94,良,PM2.5
398,东营市,2014-08-14 22:00,85,良,PM2.5
399,烟台市,2014-08-14 22:00,31,优,None
400,潍坊市,2014-08-14 22:00,139,轻度污染,PM2.5
401,济宁市,2014-08-14 22:00,104,轻度污染,PM2.5
402,泰安市,2014-08-14 22:00,99,良,PM10,PM2.5
403,威海市,2014-08-14 22:00,47,优,None
404,日照市,2014-08-14 22:00,45,优,None
405,莱芜市,2014-08-14 22:00,109,轻度污染,PM2.5
406,临沂市,2014-08-14 22:00,148,轻度污染,PM10
407,德州市,2014-08-14 22:00,67,良,PM10,PM2.5
408,聊城市,2014-08-14 22:00,123,轻度污染,PM2.5
409,滨州市,2014-08-14 22:00,75,良,PM10,PM2.5
410,菏泽市,2014-08-14 22:00,112,轻度污染,PM2.5
411,郑州市,2014-08-14 22:00,112,轻度污染,PM10
412,开封市,2014-08-14 22:00,97,良,PM2.5
413,洛阳市,2014-08-14 22:00,81,良,PM10
414,平顶山市,2014-08-14 22:00,94,良,PM2.5
415,安阳市,2014-08-14 22:00,71,良,PM10
416,焦作市,2014-08-14 22:00,67,良,PM10
417,三门峡市,2014-08-14 22:00,82,良,PM10
418,武汉市,2014-08-14 22:00,79,良,PM10
419,宜昌市,2014-08-14 22:00,102,轻度污染,PM2.5
420,荆州市,2014-08-14 22:00,90,良,PM2.5
421,长沙市,2014-08-14 22:00,66,良,PM10
422,株洲市,2014-08-14 22:00,79,良,PM2.5
423,湘潭市,2014-08-14 22:00,63,良,PM2.5
424,岳阳市,2014-08-14 22:00,60,良,PM10
425,常德市,2014-08-14 22:00,56,良,PM10
426,张家界市,2014-08-14 22:00,60,良,PM2.5
427,广州市,2014-08-14 22:00,41,优,None
428,韶关市,2014-08-14 22:00,27,优,None
429,深圳市,2014-08-14 22:00,38,优,None
430,珠海市,2014-08-14 22:00,26,优,None
431,汕头市,2014-08-14 22:00,31,优,None
432,佛山市,2014-08-14 22:00,39,优,None
433,江门市,2014-08-14 22:00,29,优,None
434,湛江市,2014-08-14 22:00,23,优,None
435,茂名市,2014-08-14 22:00,29,优,None
436,肇庆市,2014-08-14 22:00,35,优,None
437,惠州市,2014-08-14 22:00,38,优,None
438,梅州市,2014-08-14 22:00,25,优,None
439,汕尾市,2014-08-14 22:00,24,优,None
440,河源市,2014-08-14 22:00,22,优,None
441,阳江市,2014-08-14 22:00,16,优,None
442,清远市,2014-08-14 22:00,19,优,None
443,东莞市,2014-08-14 22:00,39,优,None
444,中山市,2014-08-14 22:00,43,优,None
445,潮州市,2014-08-14 22:00,32,优,None
446,揭阳市,2014-08-14 22:00,51,良,PM10
447,云浮市,2014-08-14 22:00,15,优,None
448,南宁市,2014-08-14 22:00,20,优,None
449,柳州市,2014-08-14 22:00,68,良,PM2.5
450,桂林市,2014-08-14 22:00,58,良,PM2.5
451,北海市,2014-08-14 22:00,20,优,None
452,海口市,2014-08-14 22:00,47,优,None
453,三亚市,2014-08-14 22:00,30,优,None
454,重庆市,2014-08-14 22:00,76,良,PM10
455,成都市,2014-08-14 22:00,69,良,PM10
456,自贡市,2014-08-14 22:00,68,良,PM2.5
457,攀枝花市,2014-08-14 22:00,75,良,PM10
458,泸州市,2014-08-14 22:00,68,良,PM10
459,德阳市,2014-08-14 22:00,55,良,PM10
460,绵阳市,2014-08-14 22:00,65,良,PM2.5
461,南充市,2014-08-14 22:00,90,良,PM2.5
462,宜宾市,2014-08-14 22:00,87,良,PM2.5
463,贵阳市,2014-08-14 22:00,57,良,PM10
464,遵义市,2014-08-14 22:00,67,良,PM10
465,昆明市,2014-08-14 22:00,62,良,PM10
466,曲靖市,2014-08-14 22:00,48,优,None
467,玉溪市,2014-08-14 22:00,52,良,PM10
468,拉萨市,2014-08-14 22:00,55,良,PM10
469,西安市,2014-08-14 22:00,65,良,PM10
470,铜川市,2014-08-14 22:00,85,良,PM10
471,宝鸡市,2014-08-14 22:00,56,良,PM10
472,咸阳市,2014-08-14 22:00,67,良,PM10
473,渭南市,2014-08-14 22:00,62,良,PM10
474,延安市,2014-08-14 22:00,102,轻度污染,PM10
475,兰州市,2014-08-14 22:00,60,良,PM10
476,嘉峪关市,2014-08-14 22:00,40,优,None
477,金昌市,2014-08-14 22:00,39,优,None
478,西宁市,2014-08-14 22:00,51,良,PM10
479,银川市,2014-08-14 22:00,55,良,PM10
480,石嘴山市,2014-08-14 22:00,61,良,PM10
481,乌鲁木齐市,2014-08-14 22:00,100,良,PM10
482,克拉玛依市,2014-08-14 22:00,57,良,PM10
483,库尔勒市,2014-08-14 22:00,51,良,PM10
484,北京市,2014-08-14 21:00,46,优,None
485,天津市,2014-08-14 21:00,68,良,PM10
486,石家庄市,2014-08-14 21:00,54,良,PM10
487,唐山市,2014-08-14 21:00,74,良,PM10
488,秦皇岛市,2014-08-14 21:00,56,良,PM10
489,邯郸市,2014-08-14 21:00,67,良,PM10
490,邢台市,2014-08-14 21:00,85,良,PM10
491,保定市,2014-08-14 21:00,79,良,PM10
492,承德市,2014-08-14 21:00,58,良,PM10
493,沧州市,2014-08-14 21:00,41,优,None
494,廊坊市,2014-08-14 21:00,60,良,PM10
495,衡水市,2014-08-14 21:00,65,良,PM10
496,张家口市,2014-08-14 21:00,26,优,None
497,太原市,2014-08-14 21:00,48,优,None
498,大同市,2014-08-14 21:00,36,优,None
499,阳泉市,2014-08-14 21:00,51,良,PM10
500,长治市,2014-08-14 21:00,54,良,PM10
501,临汾市,2014-08-14 21:00,59,良,PM10
502,呼和浩特市,2014-08-14 21:00,63,良,PM10
503,包头市,2014-08-14 21:00,60,良,PM10
504,赤峰市,2014-08-14 21:00,43,优,None
505,鄂尔多斯市,2014-08-14 21:00,36,优,None
506,沈阳市,2014-08-14 21:00,66,良,PM10
507,大连市,2014-08-14 21:00,43,优,None
508,鞍山市,2014-08-14 21:00,54,良,PM10
509,抚顺市,2014-08-14 21:00,69,良,PM2.5
510,本溪市,2014-08-14 21:00,57,良,PM10
511,丹东市,2014-08-14 21:00,54,良,PM10
512,锦州市,2014-08-14 21:00,67,良,PM2.5
513,营口市,2014-08-14 21:00,103,轻度污染,PM2.5
514,盘锦市,2014-08-14 21:00,48,优,None
515,葫芦岛市,2014-08-14 21:00,58,良,PM2.5
516,长春市,2014-08-14 21:00,72,良,PM10
517,吉林市,2014-08-14 21:00,63,良,PM10
518,哈尔滨市,2014-08-14 21:00,43,优,None
519,齐齐哈尔市,2014-08-14 21:00,45,优,None
520,大庆市,2014-08-14 21:00,18,优,None
521,牡丹江市,2014-08-14 21:00,63,良,PM10
522,上海市,2014-08-14 21:00,29,优,None
523,南京市,2014-08-14 21:00,59,良,PM2.5
